city_code,latitude,longitude
boo silhen,43.018554731,-0.073817853
boofzheim,48.334345573,7.67795953
boos,49.381034592,1.203478719
bootzheim,48.192697095,7.588785788
boqueho,48.468321251,-2.984925986
bor et bar,44.199692632,2.085311387
boran sur oise,49.175356718,2.351307973
borce,42.858725296,-0.5874721860000001
bord st georges,46.251800386,2.286976209
bordeaux,44.857621613,-0.5733793060000001
bordeaux en gatinais,48.100783727,2.537348256
bordeaux st clair,49.697488673,0.242412207
borderes,43.20478787,-0.211683081
borderes et lamensans,43.777820394,-0.360912852
borderes louron,42.868056229,0.416196059
borderes sur l echez,43.265194393,0.042473883
bordes,43.243524701,-0.273608566
bordes de riviere,43.123526772,0.635418119
bordes uchentein,42.837369269,1.032045893
bordezac,44.316733695,4.086435389
bords,45.895212334,-0.7844643410000001
boree,44.894729289,4.226445023
boresse et martron,45.273572297,-0.12791888
borest,49.188521905,2.672291176
borey,47.581004665,6.351677264
borgo,42.574003192,9.457372925
bormes les mimosas,43.162362497,6.349491009
bornambusc,49.62576493,0.353754029
bornay,46.612072381,5.553195414
borne,45.09422574,3.792203253
bornel,49.207510919,2.191366872
boron,47.553800159,7.014917561
borre,50.731953494,2.581197175
borreze,44.974358977,1.391212154
bors de baignes,45.326332791,-0.199847618
bors de montmoreau,45.340155945,0.148355289
bort l etang,45.781603472,3.435658542
bort les orgues,45.39332552,2.491792674
borville,48.447370614,6.39714306
bosc berenger,49.634713075,1.253560501
bosc bordel,49.605322441,1.409372051
bosc edeline,49.574543337,1.429063688
bosc guerard st adrien,49.541267606,1.125278424
bosc hyons,49.452592635,1.649544821
bosc le hard,49.621787625,1.185803729
bosc mesnil,49.668390275,1.348326191
boscamnant,45.192048517,-0.071303238
bosdarros,43.201116225,-0.358153741
bosgouet,49.354357114,0.8464102560000001
bosjean,46.769357828,5.348058536
bosmie l aiguille,45.765815193,1.204313197
bosmont sur serre,49.739164547,3.866951038
bosmoreau les mines,46.002506542,1.754679167
bosquentin,49.413177769,1.588352055
bosrobert,49.22043494,0.765222257
bosroger,46.003896293,2.250626601
bosroumois,49.289300303,0.918875122
bossancourt,48.283340383,4.611412559
bossay sur claise,46.825006895,0.975596647
bossee,47.112496942,0.7332839120000001
bosselshausen,48.80639833,7.508782727
bossendorf,48.780978129,7.566738858
bosset,44.952267365,0.362473166
bossey,46.15019887,6.172261216
bossieu,45.417903791,5.147464576
bossugan,44.791050976,-0.051381045
bossus les rumigny,49.839352379,4.255953601
bost,46.183186219,3.506054851
bostens,43.969976042,-0.369410949
bosville,49.76274718,0.683564567
botans,47.595791901,6.849036543
botmeur,48.376854751,-3.922714385
botsorhel,48.506149636,-3.628782839
bou,47.870301948,2.047172388
bouafle,48.960180189,1.897374735
bouafles,49.201132591,1.385320321
bouan,42.792392257,1.643365341
bouaye,47.14767047,-1.673143847
boubers les hesmond,50.478793305,1.946124303
boubers sur canche,50.29127537,2.237078611
boubiers,49.216637119,1.871312144
bouc bel air,43.447273393,5.412533849
boucagneres,43.562210769,0.619448344
boucau,43.525330282,-1.479519138
bouce,48.632426722,-0.095031515
bouchain,50.281409727,3.311860986
bouchamps les craon,47.806486902,-0.985096319
bouchavesnes bergen,49.992531505,2.922385331
bouchemaine,47.430512284,-0.6273594090000001
boucheporn,49.149735373,6.618167622
bouchet,44.297889924,4.884267214
bouchevilliers,49.398797928,1.711796034
bouchoir,49.745310143,2.678772003
bouchon,50.040478679,2.02737686
bouchy st genest,48.656716993,3.489990755
boucieu le roi,45.028882408,4.687946534
bouclans,47.244707947,6.235312183
boucoiran et nozieres,43.994309352,4.178506857
bouconville,49.258267288,4.773850439
bouconville sur madt,48.84449642,5.705311506
bouconville vauclair,49.460193485,3.756684634
bouconvillers,49.174033556,1.898943669
boucq,48.755317315,5.757406241
boudes,45.452348089,3.183158286
boudeville,49.720533641,0.874794073
boudou,44.103935942,1.015661803
boudrac,43.187052061,0.5170415030000001
boudreville,47.929691083,4.831773643
boudy de beauregard,44.543749484,0.6775189460000001
boue,50.011550543,3.714459526
bouee,47.305069011,-1.913006436
boueilh boueilho lasque,43.539081936,-0.314960921
bouelles,49.722274315,1.492328076
boueni,-12.924149701,45.098530658
bouer,48.076103042,0.632744567
bouere,47.860941878,-0.484786784
bouessay,47.872352845,-0.392285589
bouesse,46.626386141,1.688191234
bouex,45.624926892,0.318158147
bouffemont,49.04155948,2.298093576
bouffignereux,49.378528828,3.846143285
boufflers,50.258967108,2.021142755
bouffry,48.010052353,1.087805067
bougainville,49.864597792,2.046259376
bougarber,43.391814198,-0.469930779
bouge chambalud,45.319631921,4.892418567
bouges le chateau,47.031629344,1.664596654
bougey,47.783539249,5.862399712
bougival,48.863492566,2.137406812
bouglainval,48.560634873,1.50954125
bougligny,48.199154099,2.666643649
bouglon,44.404659385,0.10037013
bougneau,45.600003211,-0.506371016
bougnon,47.69510747,6.108412831
bougon,46.368296979,-0.05832186
bougue,43.903041811,-0.398148271
bouguenais,47.170674167,-1.616657605
bougy,49.10830868,-0.523206134
bougy lez neuville,48.041834601,2.023271444
bouhans,46.777316221,5.292426031
bouhans et feurg,47.472890595,5.51098843
bouhans les lure,47.696123213,6.438086532
bouhans les montbozon,47.485745818,6.280826188
bouhet,46.162686916,-0.858684065
bouhey,47.201285682,4.677752246
bouhy,47.48666539,3.183384981
bouilh devant,43.335489888,0.262354059
bouilh pereuilh,43.309229622,0.192119596
bouilhonnac,43.232431275,2.444093281
bouillac,44.764650458,0.920595896
bouillancourt en sery,49.960232121,1.6296817890000002
bouillancourt la bataille,49.69731279,2.526940181
bouillancy,49.117844398,2.91174923
bouilland,47.135295291,4.770985404
bouillante,16.143779201,-61.754210407
bouillargues,43.801798741,4.434616998
bouille courdault,46.384528187,-0.6840464860000001
bouille menard,47.738149199,-0.968708402
bouillon,43.494509481,-0.507530389
bouillonville,48.940585778,5.846541644
bouilly,48.186381708,3.991696353
bouilly en gatinais,48.097880446,2.287301849
bouin,46.981080173,-2.004051302
bouin plumoison,50.376381738,1.981149675
bouisse,42.984176307,2.434361244
bouix,47.899266371,4.468838468
boujailles,46.884104444,6.07868104
boujan sur libron,43.379729229,3.263406087
boulages,48.587239734,3.923144861
boulaincourt,48.372580687,6.086228166
boulancourt,48.261744721,2.451069379
boulange,49.382867747,5.951991674
boulaur,43.550897234,0.765276759
boulay,49.177769665,6.498799472
boulay les barres,47.974962287,1.7768329820000002
boulay les ifs,48.426661597,-0.138800258
boulazac isle manoire,45.1421176,0.781914803
boulbon,43.867948414,4.697359608
boulc,44.637864001,5.584752035
boule d amont,42.58770603,2.591882451
bouleternere,42.644744561,2.588014418
bouleurs,48.878434669,2.907922274
bouleuse,49.22832267,3.841341263
bouliac,44.816675072,-0.5042692870000001
boulieu les annonay,45.267247358,4.64531343
bouligneux,46.023044402,4.992313384
bouligney,47.911941064,6.24853975
bouligny,49.291455087,5.74486288
boulin,43.254023292,0.135283266
boullarre,49.130471342,3.009327648
boullay les troux,48.675830139,2.04925908
boulleret,47.432065766,2.884310906
boulleville,49.369923794,0.392535695
bouloc,43.795643971,1.418444134
bouloc en quercy,44.299767628,1.123775816
boulogne billancourt,48.836400822,2.239066161
boulogne la grasse,49.607980938,2.701271921
boulogne sur gesse,43.290439369,0.650521686
boulogne sur helpe,50.079476733,3.892661329
boulogne sur mer,50.726777977,1.606125622
bouloire,47.967714467,0.551393851
boulon,49.046937275,-0.377255558
boulot,47.354639477,5.96027087
boult,47.384426491,6.002242871
boult aux bois,49.4195525,4.835300735
boult sur suippe,49.381253913,4.141386943
boulzicourt,49.689889635,4.697491726
boumourt,43.442572049,-0.513193075
bouniagues,44.75683561,0.527640267
bouquehault,50.81612197,1.899912631
bouquelon,49.398883182,0.491510019
bouquemaison,50.215829959,2.339766393
bouquemont,48.981340523,5.432686819
bouquet,44.153814872,4.292379505
bouquetot,49.360938843,0.7695946480000001
bouqueval,49.022271988,2.429630358
bouranton,48.315622805,4.180686835
bouray sur juine,48.512440637,2.295832847
bourbach le bas,47.772757084,7.052368457
bourbach le haut,47.798434113,7.029584396
bourberain,47.508892517,5.292565724
bourbevelle,47.914930567,5.945348109
bourbon l archambault,46.583673012,3.051887032
bourbon lancy,46.620687966,3.768384446
bourbonne les bains,47.944169678,5.74185573
bourbourg,50.942528354,2.203560525
bourbriac,48.466140899,-3.199849798
bourcefranc le chapus,45.847113489,-1.133369669
bourcq,49.382319289,4.61717938
bourdainville,49.672926138,0.94105353
bourdalat,43.831052903,-0.214952865
bourdeau,45.676505932,5.852237503
bourdeaux,44.57876787,5.151124196
bourdeilles,45.318909596,0.5809256580000001
bourdelles,44.558879161,0.005180532
bourdenay,48.360503139,3.590493848
bourdettes,43.193709552,-0.270799444
bourdic,43.977704279,4.334601811
bourdon,49.989848329,2.08629649
bourdonnay,48.724664125,6.736438048
bourdonne,48.75449453,1.653230552
bourdons sur rognon,48.17600062,5.339215969
bourecq,50.577387051,2.435528762
bouresches,49.067056293,3.316703204
bouresse,46.356046157,0.5821569080000001
bouret sur canche,50.268170071,2.323361616
boureuilles,49.196222652,5.02253692
bourg,47.795491036,5.313706178
bourg achard,49.345438531,0.809406692
bourg archambault,46.372566515,1.001742235
bourg argental,45.30381116,4.566003378
bourg beaudouin,49.383670495,1.30491656
bourg blanc,48.495756508,-4.5000310500000005
bourg bruche,48.358677155,7.14397581
bourg charente,45.665996286,-0.222056047
bourg d oueil,42.860707839,0.486832365
bourg de bigorre,43.086480652,0.257318931
bourg de peage,45.017199056,5.050587086
bourg de sirod,46.730328194,5.95552272
bourg de visa,44.250706501,0.950235044
bourg des comptes,47.92145295,-1.722294839
bourg des maisons,45.337125708,0.434109037
bourg du bost,45.267002878,0.263228778
bourg en bresse,46.205013838,5.245593605
bourg et comin,49.402887168,3.659773112
bourg fidele,49.889083798,4.554831961
bourg l eveque,47.732639971,-1.015105328
bourg la reine,48.780432581,2.3170591160000003
bourg lastic,45.657499989,2.563076516
bourg le comte,46.310749579,3.983358016
bourg le roi,48.345434368,0.133667142
bourg les valence,44.965074915,4.894101357
bourg madame,42.438364422,1.960631112
bourg sous chatelet,47.705701013,6.948363762
bourg st andeol,44.382956615,4.613976099
bourg st bernard,43.605649642,1.698674552
bourg st christophe,45.886247155,5.143599073
bourg st maurice,45.664967921,6.766555728
bourg ste marie,48.185227034,5.554254356
bourg sur gironde,45.040056169,-0.547355624
bourgaltroff,48.874434498,6.763896267
bourganeuf,45.949469882,1.748404974
bourgbarre,47.988624621,-1.622400821
bourgeauville,49.268745576,0.05777862
bourges,47.074946856,2.40464687
bourget en huile,45.482062173,6.21174046
bourgheim,48.419309708,7.49064504
bourghelles,50.563544072,3.246823982
bourgnac,45.017188417,0.398260576
bourgneuf,45.553083794,6.245407151
bourgogne fresne,49.347425172,4.085569529
bourgoin jallieu,45.602443409,5.273889304
bourgon,48.160813481,-1.045046197
bourgougnague,44.61903549,0.419735486
bourgs sur colagne,44.533445397,3.231967463
bourguebus,49.116457007,-0.289544474
bourgueil,47.309545872,0.174752633
bourguenolles,48.79389382,-1.286285566
bourguignon,47.412906733,6.773436925
bourguignon les conflans,47.815563915,6.157057179
bourguignon les la charite,47.50751098,5.964668439
bourguignon les morey,47.707359353,5.707442203
bourguignon sous coucy,49.543351686,3.154672717
bourguignon sous montbavin,49.529088286,3.537037569
bourguignons,48.141600305,4.362877752
bourgvallees,49.039373903,-1.130362844
bourgvilain,46.364599646,4.63740044
bourideys,44.357490739,-0.472274022
bouriege,42.995179266,2.161667036
bourigeole,42.985507306,2.123916015
bourisp,42.83131235,0.341236597
bourlens,44.425190677,0.972826685
bourlon,50.180849999,3.121056857
bourmont entre meuse et mouzon,48.219822107,5.605698609
bournainville faverolles,49.122964486,0.5004978840000001
bournan,47.068183164,0.730687038
bournand,47.07415047,0.074942173
bournazel,44.460507309,2.302685048
bourneau,46.547845177,-0.813809392
bournel,44.631843176,0.675658439
bourneville ste croix,49.398763585,0.624705032
bournezeau,46.62976544,-1.141559196
bourniquel,44.808203727,0.7702868620000001
bournois,47.488558803,6.49702847
bournoncle st pierre,45.343272688,3.324070355
bournonville,50.698407569,1.846629785
bournos,43.438600905,-0.39549697
bourogne,47.564676178,6.906429361
bourran,44.332641807,0.404255932
bourreac,43.104793032,0.002730986
bourret,43.943902859,1.156614874
bourriot bergonce,44.150742917,-0.213340418
bourron marlotte,48.334943962,2.7006856690000003
bourrou,45.048124217,0.6046681340000001
bourrouillan,43.826947956,-0.008031432
bours,43.276020136,0.09103762
boursault,49.05124876,3.838031461
boursay,48.018674034,0.988153833
bourscheid,48.769114423,7.198546437
bourseul,48.467127385,-2.264932118
bourseville,50.105790286,1.521496922
boursieres,47.614853229,6.037635771
boursies,50.141060968,3.044367953
boursin,50.770115344,1.825466142
boursonne,49.19855719,3.046372846
bourth,48.763343046,0.805963651
bourthes,50.612900731,1.934551053
bourville,49.795332011,0.823636507
boury en vexin,49.242282554,1.736628191
bousbach,49.145167943,6.947298669
bousbecque,50.763611326,3.074784102
bousies,50.151908577,3.615224252
bousignies,50.42978455,3.35571937
bousignies sur roc,50.264541169,4.187705664
boussac,46.348188531,2.222495096
boussac bourg,46.36804106,2.215758482
boussais,46.818186593,-0.26390687
boussan,43.24198164,0.875042549
boussay,46.848175387,0.8923282410000001
bousse,49.275827307,6.204739797
bousselange,46.994067602,5.252524033
boussenac,42.907697093,1.391199599
boussenois,47.625922361,5.205228641
boussens,43.176678111,0.96044784
bousseraucourt,47.963044872,5.935858342
bousses,44.153736579,0.082655259
bousseviller,49.12124278,7.46209999
boussey,47.361381554,4.5415981940000005
boussicourt,49.69931414,2.572088376
boussieres,47.151628838,5.901267004
boussieres en cambresis,50.164142271,3.372049851
boussieres sur sambre,50.241053879,3.878132678
boussois,50.295016021,4.047780781
boussy,45.851079011,5.98371052
boussy st antoine,48.689503984,2.533817972
boust,49.435538363,6.19287509
boustroff,49.001854941,6.630588717
bout du pont de larn,43.501566066,2.429113541
bouteilles st sebastien,45.348658285,0.288601865
boutenac,43.14620318,2.798273389
boutenac touvent,45.498845489,-0.7610071770000001
boutencourt,49.320930793,1.869922937
boutervilliers,48.455664402,2.051539487
bouteville,45.60703433,-0.127624385
boutiers st trojan,45.710977197,-0.296958459
boutigny,48.912806487,2.929072628
boutigny prouais,48.734476098,1.569798939
boutigny sur essonne,48.436532992,2.395546719
bouttencourt,49.9507501,1.60999598
boutteville,49.390621943,-1.255264613
boutx,42.915460884,0.770113932
bouvaincourt sur bresle,50.035937414,1.49634302
bouvancourt,49.34078144,3.858685033
bouvante,44.93547638,5.304266542
bouvelinghem,50.735458182,2.033377723
bouvellemont,49.584102941,4.664961104
bouverans,46.840671913,6.210685432
bouvesse quirieu,45.783863931,5.415489616
bouvieres,44.52091004,5.221164785
bouvignies,50.43244973,3.236753611
bouvigny boyeffles,50.423143805,2.6732482820000003
bouville,49.557326508,0.894460392
bouvincourt en vermandois,49.890788834,3.044495911
bouvines,50.581849145,3.186517632
bouvresse,49.651452528,1.757127481
bouvron,48.740292375,5.885843524
boux sous salmaise,47.473309175,4.644028926
bouxieres aux bois,48.260106677,6.32075541
bouxieres aux chenes,48.772883308,6.271571974
bouxieres aux dames,48.757670894,6.163948856
bouxieres sous froidmont,48.955374466,6.100730247
bouxurulles,48.33147657,6.231874151
bouxwiller,48.817411417,7.465396529
bouy,49.08805537,4.364660538
bouy luxembourg,48.37497164,4.242820482
bouy sur orvin,48.423313695,3.497663972
bouyon,43.825429432,7.126048104
bouzais,46.70508116,2.470772938
bouzancourt,48.31604785,4.949488179
bouzanville,48.370821012,6.106467043
bouze les beaune,47.053947691,4.771815537
bouzel,45.780624427,3.318414741
bouzemont,48.250680412,6.24017904
bouzeron,46.891329854,4.727880937
bouzic,44.720873372,1.217529049
bouzies,44.479854503,1.636518519
bouzigues,43.445420974,3.657595323
bouzin,43.191249605,0.8832572030000001
bouzincourt,50.023328196,2.612262627
bouzon gellenave,43.687693009,0.02828342
bouzonville,49.299017552,6.540957895
bouzonville aux bois,48.104579871,2.245680749
bouzy,49.085833455,4.138376499
bouzy la foret,47.86551297,2.367624315
bovee sur barboure,48.637198216,5.50955708
bovel,47.956771612,-1.959768254
bovelles,49.889539376,2.140863809
boves,49.841378237,2.382995544
boviolles,48.645253554,5.415920657
